x LHS_beta=90.000 LHS_beta=900.000 LHS_beta=9000.000 LHS_beta=90000.000 LHS_beta=900000.000 LHS_beta=9000000.000 RHS_beta=90.000 RHS_beta=900.000 RHS_beta=9000.000 RHS_beta=90000.000 RHS_beta=900000.000 RHS_beta=9000000.000
-7.089882207668140457e-06 1.619589523942572937e+11 1.619584083675822998e+12 1.619040278392291797e+13 1.566786063893327812e+14 5.059206302536375000e+14 5.076372001226389375e+14 -3.656686121092682151e+04 -3.656636989488362521e+07 -3.651728076554545593e+10 -3.200486913197834375e+13 -7.712022643478637500e+13 -0.000000000000000000e+00
-7.110827206804530923e-06 1.618007999061698608e+11 1.618002531948063477e+12 1.617456044384491992e+13 1.564956230365485000e+14 5.039697385705096875e+14 5.056477044649075625e+14 -3.658735923297233239e+04 -3.658686473272197694e+07 -3.653745771072679901e+10 -3.199802714616383594e+13 -7.550901391195778125e+13 -0.000000000000000000e+00
-7.131772205940921388e-06 1.616415263830992126e+11 1.616409769876671875e+12 1.615860600669597656e+13 1.563115397697465000e+14 5.020261710445799375e+14 5.036664014526119375e+14 -3.660762994495024031e+04 -3.660713225173876435e+07 -3.655740646646007538e+10 -3.199091012919948828e+13 -7.393144799003285938e+13 -0.000000000000000000e+00
-7.152717205077311854e-06 1.614811461883620911e+11 1.614805941095274658e+12 1.614254090927219531e+13 1.561263714338339062e+14 5.000899198328623750e+14 5.016932637394940625e+14 -3.662767475406826270e+04 -3.662717385916256905e+07 -3.657712844208715820e+10 -3.198351987891753516e+13 -7.238682940421003125e+13 -0.000000000000000000e+00
-7.173662204213702320e-06 1.613196735685806580e+11 1.613191188070549561e+12 1.612636657669664648e+13 1.559401327530309062e+14 4.981609766145910625e+14 4.997282639371778750e+14 -3.664749505894577305e+04 -3.664699095363364369e+07 -3.659662503836024475e+10 -3.197585818419194141e+13 -7.087447322897681250e+13 -0.000000000000000000e+00
-7.194607203350092785e-06 1.611571226543634338e+11 1.611565652109034180e+12 1.611008442248743164e+13 1.557528383315623438e+14 4.962393326035606250e+14 4.977713746178849375e+14 -3.666709224966642796e+04 -3.666658492525647581e+07 -3.661589764749443817e+10 -3.196792682498131250e+13 -6.939370859302356250e+13 -0.000000000000000000e+00
-7.215552202486483251e-06 1.609935074609858398e+11 1.609929473363931396e+12 1.609369584862575977e+13 1.555645026543491250e+14 4.943249785602105625e+14 4.958225683171026250e+14 -3.668646770783056127e+04 -3.668595715565222502e+07 -3.663494765322004700e+10 -3.195972757237158203e+13 -6.794387839948130469e+13 -0.000000000000000000e+00
-7.236497201622873717e-06 1.608288418890708008e+11 1.608282790841916260e+12 1.607720224562402539e+13 1.553751400877000938e+14 4.924179048034599375e+14 4.938818175362056875e+14 -3.670562280660706165e+04 -3.670510901801062375e+07 -3.665377643083448029e+10 -3.195126218861837500e+13 -6.652433905130850781e+13 -0.000000000000000000e+00
-7.257442200759264183e-06 1.606631397252693176e+11 1.606625742409939697e+12 1.606060499259385352e+13 1.551847648800036250e+14 4.905181012222957500e+14 4.919490947450319375e+14 -3.672455891078522109e+04 -3.672404187714172155e+07 -3.667238534725396729e+10 -3.194253242718939453e+13 -6.513446018182485156e+13 -0.000000000000000000e+00
-7.278387199895654648e-06 1.604964146429402466e+11 1.604958464802029785e+12 1.604390545731411914e+13 1.549933911624193750e+14 4.886255572871208750e+14 4.900243723844124375e+14 -3.674327737682611769e+04 -3.674275708952741325e+07 -3.669077576106493378e+10 -3.193354003280656641e+13 -6.377362439027914844e+13 -0.000000000000000000e+00
-7.299332199032045114e-06 1.603286802028300476e+11 1.603281093626084961e+12 1.602710499629890625e+13 1.548010329495693125e+14 4.867402620608649375e+14 4.881076228686562500e+14 -3.676177955291370017e+04 -3.676125600337240100e+07 -3.670894902257501221e+10 -3.192428674148784766e+13 -6.244122698235921094e+13 -0.000000000000000000e+00
-7.320277198168435580e-06 1.601599498537519226e+11 1.601593763370668701e+12 1.601020495486543359e+13 1.546077041402290625e+14 4.848622042098648750e+14 4.861988185879918750e+14 -3.678006677900571958e+04 -3.677953995865517855e+07 -3.672690647386391449e+10 -3.191477428058907422e+13 -6.113667571558710156e+13 -0.000000000000000000e+00
-7.341222197304826045e-06 1.599902369332643433e+11 1.599896607411793701e+12 1.599320666720194531e+13 1.544134185180185625e+14 4.829913720145175625e+14 4.842979319109648125e+14 -3.679814038688420987e+04 -3.679761028717853129e+07 -3.674464944883390045e+10 -3.190500436884548828e+13 -5.985939054952520312e+13 -0.000000000000000000e+00
-7.362167196441216511e-06 1.598195546683489380e+11 1.598189758019700684e+12 1.597611145643548047e+13 1.542181897520921562e+14 4.811277533797100000e+14 4.824049351867918125e+14 -3.681600170020579390e+04 -3.681546831261978298e+07 -3.676217927325995636e+10 -3.189497871641311719e+13 -5.860880340069221875e+13 -0.000000000000000000e+00
-7.383112195577606977e-06 1.596479161760875549e+11 1.596473346365628662e+12 1.595892063469961133e+13 1.540220313978282500e+14 4.792713358450318125e+14 4.805198007476733750e+14 -3.683365203455162555e+04 -3.683311535058078170e+07 -3.677949726483977509e+10 -3.188469902490998047e+13 -5.738435790212456250e+13 -0.000000000000000000e+00
-7.404057194713997442e-06 1.594753344643387756e+11 1.594747502528581299e+12 1.594163550320208789e+13 1.538249568975183750e+14 4.774221065947738125e+14 4.786425009110645000e+14 -3.685109269747710641e+04 -3.685055270863761008e+07 -3.679660473324334717e+10 -3.187416698745710938e+13 -5.618550916751457031e+13 -0.000000000000000000e+00
-7.425002193850387908e-06 1.593018224324132690e+11 1.593012355502078369e+12 1.592425735229239844e+13 1.536269795810555312e+14 4.755800524677165625e+14 4.767730079819038750e+14 -3.686832498856123129e+04 -3.686778168638988584e+07 -3.681350298016230011e+10 -3.186338428871931641e+13 -5.501172355983502344e+13 -0.000000000000000000e+00
-7.445947192986778374e-06 1.591273928717481079e+11 1.591268033200902344e+12 1.590678746152921484e+13 1.534281126666215312e+14 4.737451599667138125e+14 4.749112942548030000e+14 -3.688535019945575914e+04 -3.688480357551005483e+07 -3.683019329935903168e+10 -3.185235260494599219e+13 -5.386247846439313281e+13 -0.000000000000000000e+00
-7.466892192123168840e-06 1.589520584665803833e+11 1.589514662467831055e+12 1.588922709974776367e+13 1.532283692613736562e+14 4.719174152680746250e+14 4.730573320161952500e+14 -3.690216961393395468e+04 -3.690161965979196876e+07 -3.684667697671538544e+10 -3.184107360401136328e+13 -5.273726206621062500e+13 -0.000000000000000000e+00
-7.487837191259559305e-06 1.587758317946195679e+11 1.587752369080362061e+12 1.587157752512705078e+13 1.530277623621304375e+14 4.700968042307476875e+14 4.712110935464453750e+14 -3.691878450793926459e+04 -3.691823121519966424e+07 -3.686295529028121948e+10 -3.182954894545498047e+13 -5.163557313170129688e+13 -0.000000000000000000e+00
-7.508782190395949771e-06 1.585987253277184753e+11 1.585981277757425049e+12 1.585383998525701367e+13 1.528263048560561875e+14 4.682833124053125625e+14 4.693725511219207500e+14 -3.693519614963347703e+04 -3.693463950991551578e+07 -3.687902951032266235e+10 -3.181778028052170703e+13 -5.055692079453219531e+13 -0.000000000000000000e+00
-7.529727189532340237e-06 1.584207514325433960e+11 1.584201512166079102e+12 1.583601571720550781e+13 1.526240095213445938e+14 4.664769250427813125e+14 4.675416770170239375e+14 -3.695140579944468482e+04 -3.695084580438812822e+07 -3.689490089936988831e+10 -3.180576925220162109e+13 -4.950082434561268750e+13 -0.000000000000000000e+00
-7.550672188668727314e-06 1.582419223712424622e+11 1.582413194928199219e+12 1.581810594758518359e+13 1.524208890279011250e+14 4.646776271032138750e+14 4.657184435061875625e+14 -3.696741471011507383e+04 -3.696685135138026625e+07 -3.691057071226496124e+10 -3.179351749526988672e+13 -4.846681302714050000e+13 -0.000000000000000000e+00
-7.571617187805117780e-06 1.580622503021130066e+11 1.580616447627149414e+12 1.580011189262021680e+13 1.522169559380241250e+14 4.628854032641508125e+14 4.639028228658316875e+14 -3.698322412674832594e+04 -3.698265739601606131e+07 -3.692604019620910645e+10 -3.178102663632614844e+13 -4.745442583064892969e+13 -0.000000000000000000e+00
-7.592562186941508246e-06 1.578817472802674866e+11 1.578811390814440918e+12 1.578203475821292578e+13 1.520122227070849688e+14 4.611002379288696250e+14 4.620947873762866250e+14 -3.699883528685664351e+04 -3.699826517582826316e+07 -3.694131059080982971e+10 -3.176829829383404297e+13 -4.646321129895203906e+13 -0.000000000000000000e+00
-7.613507186077898712e-06 1.577004252582976685e+11 1.576998144016374756e+12 1.576387574001018750e+13 1.518067016842062188e+14 4.593221152344634375e+14 4.602943093236767500e+14 -3.701424942040783208e+04 -3.701367592080506682e+07 -3.695638312812775421e+10 -3.175533407816031250e+13 -4.549272733196195312e+13 -0.000000000000000000e+00
-7.634452185214289177e-06 1.575182960869373474e+11 1.575176825740669922e+12 1.574563602346974219e+13 1.516004051129390000e+14 4.575510190597497500e+14 4.585013610017709375e+14 -3.702946774987169920e+04 -3.702889085343675315e+07 -3.697125903272316742e+10 -3.174213559161389453e+13 -4.454254099625891406e+13 -0.000000000000000000e+00
-7.655397184350679643e-06 1.573353715157237244e+11 1.573347553483074951e+12 1.572731678392633203e+13 1.513933451319386250e+14 4.557869330330105625e+14 4.567159147137969375e+14 -3.704449149026647501e+04 -3.704391118876195699e+07 -3.698593952170233154e+10 -3.172870442848467578e+13 -4.361222833841600781e+13 -0.000000000000000000e+00
-7.676342183487070109e-06 1.571516631936567688e+11 1.571510443733962646e+12 1.570891918665764844e+13 1.511855337756385312e+14 4.540298405395678750e+14 4.549379427742216875e+14 -3.705932184920484724e+04 -3.705873813441371173e+07 -3.700042580476342773e+10 -3.171504217508223438e+13 -4.270137420193838281e+13 -0.000000000000000000e+00
-7.697287182623460574e-06 1.569671826698571472e+11 1.569665611984910645e+12 1.569044438695014453e+13 1.509769829749230000e+14 4.522797247291983750e+14 4.531674175104977500e+14 -3.707396002693970513e+04 -3.707337289066530764e+07 -3.701471908424232483e+10 -3.170115040977423047e+13 -4.180957204780452344e+13 -0.000000000000000000e+00
-7.718232181759851040e-06 1.567819413942221069e+11 1.567813172735259766e+12 1.567189353016464648e+13 1.507677045577980312e+14 4.505365685233883750e+14 4.514043112647757500e+14 -3.708840721640968695e+04 -3.708781665047571808e+07 -3.702882055515808868e+10 -3.168703070302482031e+13 -4.093642377854084375e+13 -0.000000000000000000e+00
-7.739177180896241506e-06 1.565959507180800781e+11 1.565953239498656006e+12 1.565326775180179297e+13 1.505577102500604062e+14 4.488003546224355625e+14 4.496485963955843125e+14 -3.710266460328439280e+04 -3.710207059953480214e+07 -3.704273140525807953e+10 -3.167268461743269141e+13 -4.008153956572384375e+13 -0.000000000000000000e+00
-7.760122180032631971e-06 1.564092218948426819e+11 1.564085924809578125e+12 1.563456817756730273e+13 1.503470116759651250e+14 4.470710655123975625e+14 4.479002452794771250e+14 -3.711673336600936454e+04 -3.711613591630842537e+07 -3.705645281506306458e+10 -3.165811370776901172e+13 -3.924453768091028125e+13 -0.000000000000000000e+00
-7.781067179169022437e-06 1.562217660806554565e+11 1.562211340229837891e+12 1.561579592343700391e+13 1.501356203588911875e+14 4.453486834718920625e+14 4.461592303126481875e+14 -3.713061467585076753e+04 -3.713001377208296955e+07 -3.706998595791162872e+10 -3.164331952101522656e+13 -3.842504432988332031e+13 -0.000000000000000000e+00
-7.802012178305412903e-06 1.560335943350463867e+11 1.560329596355069824e+12 1.559695209572175000e+13 1.499235477220053438e+14 4.436331905787511875e+14 4.444255239125156250e+14 -3.714430969693985389e+04 -3.714370533100993186e+07 -3.708333200000479889e+10 -3.162830359640064453e+13 -3.762269349017474219e+13 -0.000000000000000000e+00
-7.822957177441803369e-06 1.558447176215723877e+11 1.558440802821194092e+12 1.557803779113203711e+13 1.497108050889238125e+14 4.419245687165321875e+14 4.426990985192736875e+14 -3.715781958631713496e+04 -3.715721175015003234e+07 -3.709649210045008087e+10 -3.161306746543985156e+13 -3.683712675181489062e+13 -0.000000000000000000e+00
-7.843902176578193834e-06 1.556551468084639893e+11 1.556545068310863770e+12 1.555905409684252734e+13 1.494974036843724688e+14 4.402227995808895625e+14 4.409799265974154375e+14 -3.717114549397627707e+04 -3.717053417951708287e+07 -3.710946741130533600e+10 -3.159761265196990625e+13 -3.606799316121950781e+13 -0.000000000000000000e+00
-7.864847175714584300e-06 1.554648926692674255e+11 1.554642500559886230e+12 1.554000209055625195e+13 1.492833546348446250e+14 4.385278646858078750e+14 4.392679806372233750e+14 -3.718428856290774274e+04 -3.718367376212170720e+07 -3.712225907762243652e+10 -3.158194067218745312e+13 -3.531494906818868750e+13 -0.000000000000000000e+00
-7.885792174850974766e-06 1.552739658834855347e+11 1.552733206363630859e+12 1.552088284056870898e+13 1.490686689692572188e+14 4.368397453697018750e+14 4.375632331562326875e+14 -3.719724992914222094e+04 -3.719663163401468843e+07 -3.713486823749056244e+10 -3.156605303468556250e+13 -3.457765797595037500e+13 -0.000000000000000000e+00
-7.906737173987365231e-06 1.550823770372152710e+11 1.550817291583406494e+12 1.550169740583165039e+13 1.488533576196042500e+14 4.351584228013833750e+14 4.358656567006625625e+14 -3.721003072179369337e+04 -3.720940892433010787e+07 -3.714729602207937622e+10 -3.154995124049048047e+13 -3.385579039417073828e+13 -0.000000000000000000e+00
-7.927682173123755697e-06 1.548901366237843933e+11 1.548894861152825195e+12 1.548244683601673633e+13 1.486374314216091250e+14 4.334838779859007500e+14 4.341752238468213750e+14 -3.722263206310237729e+04 -3.722200675532823056e+07 -3.715954355568177795e+10 -3.153363678309812109e+13 -3.314902369490717188e+13 -0.000000000000000000e+00
-7.948627172260146163e-06 1.546972550443846741e+11 1.546966019084137695e+12 1.546313217157890430e+13 1.484209011153736875e+14 4.318160917702495000e+14 4.324919072024811875e+14 -3.723505506847728248e+04 -3.723442624243808538e+07 -3.717161195575653839e+10 -3.151711114851046094e+13 -3.245704197144109375e+13 -0.000000000000000000e+00
-7.969572171396536629e-06 1.545037426087036743e+11 1.545030868474547607e+12 1.544375444381952148e+13 1.482037773460260000e+14 4.301550448489610000e+14 4.308156794082251875e+14 -3.724730084653862286e+04 -3.724666849429987371e+07 -3.718350233297064972e+10 -3.150037581527169531e+13 -3.177953589992076172e+13 -0.000000000000000000e+00
-7.990517170532927094e-06 1.543096095355537720e+11 1.543089511512505859e+12 1.542431467494934570e+13 1.479860706643653125e+14 4.285007177695684375e+14 4.291465131387678750e+14 -3.725937049915983516e+04 -3.725873461280701309e+07 -3.719521579124131012e+10 -3.148343225450426172e+13 -3.111620260377691797e+13 -0.000000000000000000e+00
-8.011462169669317560e-06 1.541148659534993591e+11 1.541142049483978760e+12 1.540481387815122461e+13 1.477677915275053438e+14 4.268530909379548750e+14 4.274843811042479375e+14 -3.727126512150953931e+04 -3.727062569314806908e+07 -3.720675342777783966e+10 -3.146628192994469922e+13 -3.046674552086200781e+13 -0.000000000000000000e+00
-8.032407168805708026e-06 1.539195219014808655e+11 1.539188582778691162e+12 1.538525305764253516e+13 1.475489502995143125e+14 4.252121446235828750e+14 4.258292560514932500e+14 -3.728298580209306238e+04 -3.728234282384825498e+07 -3.721811633312322235e+10 -3.144892629797926172e+13 -2.983087427324329297e+13 -0.000000000000000000e+00
-8.053352167942098491e-06 1.537235873294373474e+11 1.537229210896349609e+12 1.536563320873743164e+13 1.473295572520538750e+14 4.235778589646117500e+14 4.241811107652612500e+14 -3.729453362279380963e+04 -3.729388708681084961e+07 -3.722930559119536591e+10 -3.143136680767946094e+13 -2.920830453962019141e+13 -0.000000000000000000e+00
-8.074297167078488957e-06 1.535270720989260254e+11 1.535264032452840820e+12 1.534595531790884961e+13 1.471096225650147188e+14 4.219502139729021250e+14 4.225399180694526250e+14 -3.730590965891437372e+04 -3.730525955735830218e+07 -3.724032227932829285e+10 -3.141360490083739844e+13 -2.859875793031089453e+13 -0.000000000000000000e+00
-8.095242166214879423e-06 1.533299859837393188e+11 1.533293145186399170e+12 1.532622036285018359e+13 1.468891563271500000e+14 4.203291895389099375e+14 4.209056508282982500e+14 -3.731711497921743285e+04 -3.731646130427304655e+07 -3.725116746831285095e+10 -3.139564201200085547e+13 -2.800196186473593359e+13 -0.000000000000000000e+00
-8.116187165351269889e-06 1.531323386705198975e+11 1.531316645963760254e+12 1.530642931253686133e+13 1.466681685367068750e+14 4.187147654364746250e+14 4.192782819475235000e+14 -3.732815064596618322e+04 -3.732749338983812928e+07 -3.726184222243737793e+10 -3.137747956850833203e+13 -2.741764945140319141e+13 -0.000000000000000000e+00
-8.137132164487660354e-06 1.529341397593729248e+11 1.529334630786280029e+12 1.528658312728751562e+13 1.464466691020547500e+14 4.171069213275007500e+14 4.176577843754853750e+14 -3.733901771496493166e+04 -3.733835686987756938e+07 -3.727234759952793121e+10 -3.135911899052382422e+13 -2.684555937028539062e+13 -0.000000000000000000e+00
